"";"mean";"sd";"5.5%";"94.5%";"rhat";"ess_bulk"
"z_A[176]";0,024339463375706;0,177772941705219;-0,25516654;0,307901015;1,03693385797648;384,613496487049
"z_A[177]";0,8296360914;0,176902611397316;0,550734735;1,10988825;1,05690262435301;261,431887264546
"z_A[178]";0,1827151293156;0,181325294325016;-0,109633285;0,474326605;1,03804905735022;342,397269144285
"z_A[179]";-0,06940907334066;0,176574445756749;-0,35786288;0,210144065;1,02862077744781;524,534765827485
"z_A[180]";0,0075669709093;0,174802757132959;-0,27190919;0,28874781;1,05319190811916;278,586610361226
"z_A[181]";0,1803937153752;0,175465922698667;-0,10030303;0,46036589;1,05940313134141;222,199076858814
"z_A[182]";0,246482579204;0,177102395933932;-0,03763609;0,530248695;1,03022031050538;456,953198339406
"z_A[183]";0,8081396612;0,182350923028619;0,508802845;1,09376375;1,03689650032058;365,892245861445
"z_A[184]";-0,15331478929408;0,175724808986194;-0,43141991;0,131074285;1,06277729181094;219,179793880169
"z_A[185]";0,2885290842132;0,182154449981144;-0,00488387895;0,57658602;1,03728280169731;355,463115170139
"z_A[186]";-0,4399010285124;0,179126103687821;-0,728757515;-0,159109425;1,03637395261011;357,407971189294
"z_A[187]";0,28705259592374;0,178144761985154;-8,12339235000027e-05;0,56874622;1,03894744090485;346,264810732939
"z_A[188]";-0,19906783202534;0,174999861286499;-0,4800388;0,0858377185000002;1,05929915544386;226,055193456005
"z_A[189]";0,0936542328995;0,175078060298642;-0,186744215;0,37252221;1,0501238478546;274,069128935945
"z_A[190]";-0,64247153754;0,172620757937438;-0,911126945;-0,368134725;1,06351931048385;198,658841548006
"z_A[191]";0,7477104284;0,175478085845228;0,464316265;1,02256825;1,03082416584446;504,502118580996
"z_A[192]";-1,2472891248;0,17971156332738;-1,5353344;-0,967716115;1,05464877697146;234,562435956622
"z_A[193]";0,2934358910204;0,175616124893572;0,0078443372;0,576134715;1,03337683217605;422,711079823828
"z_A[194]";-2,523087478;0,18535086350913;-2,81662605;-2,222849;1,05033872715557;280,775069891674
"z_A[195]";-0,119144219402238;0,176721763072121;-0,402419825;0,161293935;1,04782711638499;264,243552247684
"z_A[196]";-1,48629499;0,176582325243067;-1,77035125;-1,2141412;1,03104697552025;453,428739020578
"z_A[197]";-0,29294157492516;0,17740445540382;-0,570513075;-0,0118785625;1,06044608059902;229,371455503075
"z_A[198]";-1,0129461476;0,177075177145004;-1,2996344;-0,734264015;1,04775742951715;271,856592861815
"z_A[199]";0,168088882283;0,174230638238059;-0,106391205;0,445669145;1,03451121569789;448,375447415461
"z_A[200]";-0,18195253093592;0,177598800429707;-0,46544693;0,0972093800000001;1,03585460188058;353,114640504972
"z_A[201]";-0,1262749254072;0,173475410816188;-0,4063165;0,14825035;1,05269302333585;247,748231958397
"z_A[202]";-2,162461226;0,183732832373464;-2,45435925;-1,86782945;1,04931997929164;269,880267075046
"z_A[203]";1,66588643;0,177301489508214;1,38019095;1,9422222;1,03838129887601;400,626210717329
"z_A[204]";0,486106539414;0,178244979937636;0,200959385;0,77307966;1,04710642888137;273,643672656872
"z_A[205]";0,2057300324596;0,175792489608444;-0,0812164395;0,48311541;1,03678070514504;397,932525082364
"z_A[206]";-0,1605783334215;0,17405461303047;-0,44377632;0,11374784;1,03323663415702;467,675446289899
"z_A[207]";0,3331254889108;0,174786492944841;0,048354321;0,605367465;1,02975428953188;521,88710980841
"z_A[208]";-2,600753596;0,185010060161335;-2,89648585;-2,301689;1,064861062207;204,06571693771
"z_A[209]";-0,23407307832264;0,178149399197193;-0,522062885;0,0517659780000001;1,05056208008144;273,989982062382
"z_A[210]";0,27930295499214;0,176499173030009;-0,000353377585000004;0,5638725;1,03009567599089;494,351037002557
"z_A[211]";0,01936379385764;0,181337038709669;-0,2757995;0,307764165;1,03399540864624;378,61779393299
"z_A[212]";-0,00853443604314;0,176283447234926;-0,29285257;0,275201110000001;1,05513945765991;232,417163683755
"z_A[213]";0,5129368187062;0,177713626558579;0,231524545;0,794984335;1,06042633120123;227,948213056335
"z_A[214]";-0,26043032599208;0,178579646370674;-0,54926573;0,0269421365000001;1,04845294062859;289,581746797181
"z_A[215]";0,20478384761344;0,17653277792814;-0,0770618895;0,491831455;1,06297870739195;203,331255377604
"z_A[216]";0,953041005;0,177849111960814;0,66840233;1,23644935;1,06464299976732;207,315345836036
"z_A[217]";0,68673374398;0,174230705526863;0,405479035;0,96220989;1,05137090179785;278,3339797497
"z_A[218]";-0,04069355990392;0,175261307678546;-0,315756195;0,233330385;1,02942272950867;518,81394396818
"z_A[219]";-0,1884966019844;0,177177214933611;-0,47038157;0,095092034;1,03331684477226;451,323829483544
"z_A[220]";0,1815024008703;0,17986574133051;-0,113127675;0,460823985;1,03937969390819;327,403697186954
"z_A[221]";-0,274700821093002;0,175984139532781;-0,556551815;0,00570866065000023;1,05412764623537;235,680324664214
"z_A[222]";-1,3791935014;0,178002020616429;-1,65944605;-1,0981589;1,03230164272059;464,102767168992
"z_A[223]";0,633225570492;0,172874552232036;0,36057557;0,913248395;1,03261918867722;476,258086411863
"z_A[224]";0,1119036522914;0,180022568091187;-0,17808297;0,394516995;1,03718492803617;353,80618427563
"z_A[225]";-0,3252627358544;0,176206953800231;-0,602540845;-0,0485470725;1,03679139361468;379,378338571246
"z_A[226]";-0,188515298829;0,175917857426113;-0,47345186;0,093175258;1,02957661064522;514,157928919155
"z_A[227]";-0,41245473464708;0,17332843686891;-0,69439544;-0,13946517;1,03233192239884;447,060783553144
"z_A[228]";1,5758928866;0,180382735893064;1,28537405;1,8677722;1,05286180982696;269,561680862028
"z_A[229]";-0,67238499952;0,177992240615247;-0,96531956;-0,388525565;1,04070019255505;308,859344697756
"z_A[230]";0,923723048;0,176862987791294;0,643243405;1,20985695;1,05678523130146;235,596072372526
"z_A[231]";0,037119482627;0,173913653948373;-0,24273982;0,310149605;1,03543605934026;413,588690238486
"z_A[232]";-0,765841071;0,177617677826711;-1,0489277;-0,486874405;1,03481666474823;399,385670703665
"z_A[233]";0,05089062128414;0,181635827456872;-0,239088185;0,34252366;1,05106231657072;279,735924432034
"z_A[234]";-0,511459116568;0,174319401727932;-0,795350725;-0,23784383;1,0365695027247;366,004546883718
"z_A[235]";0,611626306506;0,175465460069185;0,328524815;0,891917495;1,03138768136422;494,742400200292
